Graph,Algorithm,Max threads,median,std
"('USA-road-d.', 321270)",Filter Sollin,18,17177580.1083985,1069989.5296993991
"('USA-road-d.', 321270)",Filter Sollin,20,18329382.457031,1366601.4814356437
"('USA-road-d.', 321270)",Filter Sollin,22,19137074.8066405,1739717.2325204238
"('USA-road-d.', 321270)",Filter Sollin,24,19604889.936523,1673945.6612051122
"('USA-road-d.', 321270)",Filter Sollin,26,20622882.496826,2122337.449284775
"('USA-road-d.', 321270)",Filter Sollin,28,21345093.459961,2157231.7629238334
"('USA-road-d.', 321270)",Filter Sollin,30,22090986.3125,2307243.484297512
"('USA-road-d.', 321270)",Filter Sollin,32,23017034.5495605,2228408.311174718
"('USA-road-d.', 321270)",parallel sollin AL,1,2373661.686035,6619.80754913891
"('USA-road-d.', 321270)",parallel sollin AL,2,2313047.8867185,63267.04444473067
"('USA-road-d.', 321270)",parallel sollin AL,4,2158699.557373,216023.62173033855
"('USA-road-d.', 321270)",parallel sollin AL,6,2019248.246094,120124.93241044306
"('USA-road-d.', 321270)",parallel sollin AL,8,2106695.454834,119666.91676752055
"('USA-road-d.', 321270)",parallel sollin AL,10,1872980.45874,136060.1164714588
"('USA-road-d.', 321270)",parallel sollin AL,12,2158528.0871585,35563.42352890764
"('USA-road-d.', 321270)",parallel sollin AL,14,1915012.0578609998,163555.5293119005
"('USA-road-d.', 321270)",parallel sollin AL,16,1869056.407715,130926.10933620251
"('USA-road-d.', 321270)",parallel sollin AL,18,2011526.199951,22273.222446787695
"('USA-road-d.', 321270)",parallel sollin AL,20,2523501.432129,155286.03531385429
"('USA-road-d.', 321270)",parallel sollin AL,22,2099367.750244,148649.5298484061
"('USA-road-d.', 321270)",parallel sollin AL,24,2205698.1245115,180468.52535110095
"('USA-road-d.', 321270)",parallel sollin AL,26,2131948.196045,18196.97351425274
"('USA-road-d.', 321270)",parallel sollin AL,28,2230982.022461,158362.45321123287
"('USA-road-d.', 321270)",parallel sollin AL,30,2144341.8334959997,77991.65582666233
"('USA-road-d.', 321270)",parallel sollin AL,32,2066719.0791014999,3719.697933155786
"('USA-road-d.', 321270)",parallel sollin FAL,1,2845903.499023,331248.2264568393
"('USA-road-d.', 321270)",parallel sollin FAL,6,2824519.5478515,83799.35376813653
"('USA-road-d.', 321270)",parallel sollin FAL,8,2450037.8081055,295090.7089002669
"('USA-road-d.', 321270)",parallel sollin FAL,10,2416307.6010740004,189987.070910885
"('USA-road-d.', 321270)",parallel sollin FAL,12,2752621.4804685,321651.1808776349
"('USA-road-d.', 321270)",parallel sollin FAL,14,2977386.686035,231620.2542928404
"('USA-road-d.', 321270)",parallel sollin FAL,16,2929388.499023,336651.70623410237
"('USA-road-d.', 321270)",parallel sollin FAL,18,2840123.57959,162063.4014928642
"('USA-road-d.', 321270)",parallel sollin FAL,20,3115431.488281,311474.8404370653
"('USA-road-d.', 321270)",parallel sollin FAL,22,3120078.247559,486895.58676238335
"('USA-road-d.', 321270)",parallel sollin FAL,24,3239038.0280764997,288431.8904852507
"('USA-road-d.', 321270)",parallel sollin FAL,26,3200459.896973,454202.86464995163
"('USA-road-d.', 321270)",parallel sollin FAL,28,3324283.712402,315508.4940964694
"('USA-road-d.', 321270)",parallel sollin FAL,30,3272716.2207029997,367195.1354232201
"('USA-road-d.', 321270)",parallel sollin FAL,32,3340982.6550295,342409.8848486682
"('USA-road-t.', 264346)",Filter Sollin,1,10523365.8996585,727316.7751845251
"('USA-road-t.', 264346)",Filter Sollin,2,8248668.567871,221586.67900667933
"('USA-road-t.', 264346)",Filter Sollin,4,7981594.84375,265207.33887430705
"('USA-road-t.', 264346)",Filter Sollin,6,8928609.789306499,596392.9970519581
"('USA-road-t.', 264346)",Filter Sollin,8,9351797.875,549616.3558866875
"('USA-road-t.', 264346)",Filter Sollin,10,10183590.430908,537120.8964947513
"('USA-road-t.', 264346)",Filter Sollin,12,10331681.6154785,356870.7541478351
"('USA-road-t.', 264346)",Filter Sollin,14,10929969.3725585,462357.05582131894
"('USA-road-t.', 264346)",Filter Sollin,16,11275542.756348,794113.126296262
"('USA-road-t.', 264346)",Filter Sollin,18,12081579.508056499,951424.1478100035
"('USA-road-t.', 264346)",Filter Sollin,20,12489497.163085498,1042481.8232550278
"('USA-road-t.', 264346)",Filter Sollin,22,12884589.6032715,1195512.49079981
"('USA-road-t.', 264346)",Filter Sollin,24,13367369.22583,1494017.703638574
"('USA-road-t.', 264346)",Filter Sollin,26,14056596.583007501,1393568.874607547
"('USA-road-t.', 264346)",Filter Sollin,28,14698270.625243999,1785715.7860470426
"('USA-road-t.', 264346)",Filter Sollin,30,15437161.189453501,1828864.4573273312
"('USA-road-t.', 264346)",Filter Sollin,32,15928713.9677735,2191884.146933493
"('USA-road-t.', 264346)",parallel sollin AL,1,2097589.239258,220937.24178686156
"('USA-road-t.', 264346)",parallel sollin AL,2,1880975.71875,8365.833499819431
"('USA-road-t.', 264346)",parallel sollin AL,4,1919032.501953,11533.149145190533
"('USA-road-t.', 264346)",parallel sollin AL,6,1818419.9851074999,67713.11333085383
"('USA-road-t.', 264346)",parallel sollin AL,8,1715160.5786135,20788.987703996805
"('USA-road-t.', 264346)",parallel sollin AL,10,1742520.456543,149594.26973886366
"('USA-road-t.', 264346)",parallel sollin AL,12,1748010.8669435,111136.82871578577
"('USA-road-t.', 264346)",parallel sollin AL,14,1653552.5620115,193999.00601336468
"('USA-road-t.', 264346)",parallel sollin AL,16,1774520.6865235,38900.47622134625
"('USA-road-t.', 264346)",parallel sollin AL,18,1801113.3059085002,98936.42005257994
"('USA-road-t.', 264346)",parallel sollin AL,20,1869248.715088,94807.18714011865
"('USA-road-t.', 264346)",parallel sollin AL,22,1878368.769287,179034.96406238186
"('USA-road-t.', 264346)",parallel sollin AL,24,2212989.7561035003,228292.12187672794
"('USA-road-t.', 264346)",parallel sollin AL,26,1754711.519287,45616.95932949938
"('USA-road-t.', 264346)",parallel sollin AL,28,1936052.814453,9704.604153965212
"('USA-road-t.', 264346)",parallel sollin AL,30,2080592.4169919998,84032.25637334661
"('USA-road-t.', 264346)",parallel sollin AL,32,1930545.9902344998,328499.36058981053
"('USA-road-t.', 264346)",parallel sollin FAL,1,2410212.459717,193871.78695034113
"('USA-road-t.', 264346)",parallel sollin FAL,6,2127072.6296385,438746.8927336634
"('USA-road-t.', 264346)",parallel sollin FAL,8,2323444.2023925,376763.7844015035
"('USA-road-t.', 264346)",parallel sollin FAL,10,2206551.4963379996,253212.3361308904
"('USA-road-t.', 264346)",parallel sollin FAL,12,2144228.653809,249195.54240645602
"('USA-road-t.', 264346)",parallel sollin FAL,14,2455327.8105470003,150291.98758984578
"('USA-road-t.', 264346)",parallel sollin FAL,16,2365727.452637,156223.03413268735
"('USA-road-t.', 264346)",parallel sollin FAL,18,2417022.7019045,174075.30230601723
"('USA-road-t.', 264346)",parallel sollin FAL,20,2550008.0209959997,213259.32148606476
"('USA-road-t.', 264346)",parallel sollin FAL,22,2582244.611816,136877.95196073613
"('USA-road-t.', 264346)",parallel sollin FAL,24,2582833.628418,216298.1996464969
"('USA-road-t.', 264346)",parallel sollin FAL,26,2716195.930664,354654.3705995404
"('USA-road-t.', 264346)",parallel sollin FAL,28,2669895.8986815,237412.82204705666
"('USA-road-t.', 264346)",parallel sollin FAL,30,2613262.503906,279005.205441341
"('USA-road-t.', 264346)",parallel sollin FAL,32,2763700.7944334997,317079.0330436118
