Sollin FAL,10,USA-road-d.,264346,0.09394315883436244
Sollin FAL,10,USA-road-d.,321270,0.16772486335631398
Sollin FAL,12,Erdos-Renyi random p=0.002000,50000,0.6066132433208877
Sollin FAL,12,Erdos-Renyi random p=0.200000,10000,0.7230775310421345
Sollin FAL,12,Preferential attachment 1000 edges per vertice,10000,0.5057154533395509
Sollin FAL,12,Preferential attachment 50 edges per vertice,50000,0.3915914435463541
Sollin FAL,12,USA-road-d.,264346,0.12038944978888155
Sollin FAL,12,USA-road-d.,321270,0.036188457230900584
Sollin FAL,14,Erdos-Renyi random p=0.002000,50000,0.6330185786438656
Sollin FAL,14,Erdos-Renyi random p=0.200000,10000,0.7889210877750188
Sollin FAL,14,Preferential attachment 1000 edges per vertice,10000,0.5425136415701494
Sollin FAL,14,Preferential attachment 50 edges per vertice,50000,0.48453465456780076
Sollin FAL,14,USA-road-d.,264346,-0.020158290293633696
Sollin FAL,14,USA-road-d.,321270,-0.049754771505508
Sollin FAL,16,Erdos-Renyi random p=0.002000,50000,0.6388120012570093
Sollin FAL,16,Erdos-Renyi random p=0.200000,10000,0.8319439985535874
Sollin FAL,16,Preferential attachment 1000 edges per vertice,10000,0.5513778158389719
Sollin FAL,16,Preferential attachment 50 edges per vertice,50000,0.45990686644214795
Sollin FAL,16,USA-road-d.,264346,0.019687340851369695
Sollin FAL,16,USA-road-d.,321270,-0.03129082440681419
Sollin FAL,18,Erdos-Renyi random p=0.002000,50000,0.6396608335724898
Sollin FAL,18,Erdos-Renyi random p=0.200000,10000,0.8530103110967213
Sollin FAL,18,Preferential attachment 1000 edges per vertice,10000,0.5739861149376688
Sollin FAL,18,Preferential attachment 50 edges per vertice,50000,0.49138497574669293
Sollin FAL,18,USA-road-d.,264346,-0.0029808866667293543
Sollin FAL,18,USA-road-d.,321270,0.002150429449159219
Sollin FAL,20,Erdos-Renyi random p=0.002000,50000,0.6377685848723861
Sollin FAL,20,Erdos-Renyi random p=0.200000,10000,0.8594982304940252
Sollin FAL,20,Preferential attachment 1000 edges per vertice,10000,0.5909282714755145
Sollin FAL,20,Preferential attachment 50 edges per vertice,50000,0.4824078832225007
Sollin FAL,20,USA-road-d.,264346,-0.06105404600564768
Sollin FAL,20,USA-road-d.,321270,-0.09969195125574615
Sollin FAL,22,Erdos-Renyi random p=0.002000,50000,0.6444734063913863
Sollin FAL,22,Erdos-Renyi random p=0.200000,10000,0.8628773033326095
Sollin FAL,22,Preferential attachment 1000 edges per vertice,10000,0.6046753897632297
Sollin FAL,22,Preferential attachment 50 edges per vertice,50000,0.5115563843856814
Sollin FAL,22,USA-road-d.,264346,-0.07477521685493715
Sollin FAL,22,USA-road-d.,321270,-0.10092776829610806
Sollin FAL,24,Erdos-Renyi random p=0.002000,50000,0.5914412430965665
Sollin FAL,24,Erdos-Renyi random p=0.200000,10000,0.8689596439814726
Sollin FAL,24,Preferential attachment 1000 edges per vertice,10000,0.622195235188527
Sollin FAL,24,Preferential attachment 50 edges per vertice,50000,0.4221377579936142
Sollin FAL,24,USA-road-d.,264346,-0.07473467170049441
Sollin FAL,24,USA-road-d.,321270,-0.143870812253577
Sollin FAL,26,Erdos-Renyi random p=0.002000,50000,0.635233748975815
Sollin FAL,26,Erdos-Renyi random p=0.200000,10000,0.8666337500314429
Sollin FAL,26,Preferential attachment 1000 edges per vertice,10000,0.6275194546491725
Sollin FAL,26,Preferential attachment 50 edges per vertice,50000,0.5366298453450387
Sollin FAL,26,USA-road-d.,264346,-0.13203102012933954
Sollin FAL,26,USA-road-d.,321270,-0.12956822112717048
Sollin FAL,28,Erdos-Renyi random p=0.002000,50000,0.6130855621722453
Sollin FAL,28,Erdos-Renyi random p=0.200000,10000,0.8747667313328301
Sollin FAL,28,Preferential attachment 1000 edges per vertice,10000,0.6462546921520438
Sollin FAL,28,Preferential attachment 50 edges per vertice,50000,0.5290171135383468
Sollin FAL,28,USA-road-d.,264346,-0.11107122845739514
Sollin FAL,28,USA-road-d.,321270,-0.17432003552826525
Sollin FAL,30,Erdos-Renyi random p=0.002000,50000,0.6427518976807375
Sollin FAL,30,Erdos-Renyi random p=0.200000,10000,0.8582300917526334
Sollin FAL,30,Preferential attachment 1000 edges per vertice,10000,0.652702549967434
Sollin FAL,30,Preferential attachment 50 edges per vertice,50000,0.5414843010303609
Sollin FAL,30,USA-road-d.,264346,-0.08715072773101218
Sollin FAL,30,USA-road-d.,321270,-0.15514594992047637
Sollin FAL,32,Erdos-Renyi random p=0.002000,50000,0.6333919886602606
Sollin FAL,32,Erdos-Renyi random p=0.200000,10000,0.8782471177005742
Sollin FAL,32,Preferential attachment 1000 edges per vertice,10000,0.6683269727592587
Sollin FAL,32,Preferential attachment 50 edges per vertice,50000,0.5483550038846055
Sollin FAL,32,USA-road-d.,264346,-0.1513359243779111
Sollin FAL,32,USA-road-d.,321270,-0.179014017758226
